RANK,SUM,Pop_SD,VAR
54534,5179.181,2775.818,16858.273
37754,6123.8,3169.752,21984.899
2097,5606.019,3293.142,23731.553
69216,6001.781,2781.759,16931.393
14682,6641.581,3290.857,23694.993
109067,6855,3205.398,22484.4
10487,6215.2,3609.386,28504.461
14682,6093.181,3225.506,22768.654
4195,5575.4,3602.988,28407.12
4195,5209.8,3089.777,20888.099
20975,6123.8,3406.935,25396.861
176186,6641.581,3049.104,20343.812
16780,6154.419,3183.005,22171.812
12585,5544.781,2970.5,19307.793
12585,5514.619,2964.102,19222.334
23072,5606.019,3207.683,22512.734
10487,5971.619,3642.747,29032.753
234914,6885.619,3297.255,23792.334
203453,7068.419,3239.673,22963.793
268474,6946.4,2559.2,14331.52
190868,6306.6,3313.25,24019.92
4195,5209.8,3435.269,25823.699
35657,5727.581,2894.638,18333.012
10487,5149.019,3065.556,20563.172
65021,5849.6,3149.644,21704.301
251694,6702.819,2941.252,18929.854
111165,6215.2,2796.383,17110.08
73411,5514.619,2982.839,19466.372
4195,5606.019,3462.232,26229.972
209745,6489.4,3091.605,20912.32
20975,6184.581,3386.827,25096.612
226525,7037.8,2791.356,17049.299
90190,6123.8,3103.03,21070.899
260084,7007.181,2978.726,19417.473
39852,5666.8,2913.375,18572.48
106970,6458.781,3320.105,24121.374
6292,5331.819,3186.661,22220.254
2097,4935.6,3188.946,22252.701
18877,6063.019,2892.353,18308.334
8390,5818.981,3533.981,27326.772
14682,5758.2,3264.808,23325.28
18877,5606.019,3114.912,21233.134
58729,5666.8,2988.78,19547.261
130042,6702.819,3151.472,21733.092
2097,4874.819,2785.872,16980.292
56631,6032.4,3087.035,20851.539
27267,5849.6,3300.454,23837.12
20975,5423.219,3200.371,22415.393
16780,5301.2,3053.217,20400.48
285253,7007.181,3043.62,20270.692
58729,6672.2,3495.593,26737.699
2097,5087.781,3402.822,25340.193
27267,5818.981,3466.345,26290.753
2097,5666.8,3543.121,27468.899
41949,5544.781,2850.766,17784.612
450952,6794.219,2801.41,17174.974
29364,5575.4,3032.195,20120.339
75508,6063.019,3263.437,23305.172
163601,6458.781,2771.705,16809.374
29364,5331.819,2941.252,18929.854
18877,6215.2,3419.274,25579.661
159406,6641.581,2942.166,18942.193
12585,5971.619,3446.237,25985.934
2097,5514.619,3446.237,25985.934
234914,6580.8,3071.497,20644.061
18877,6337.219,3067.384,20587.393
44046,6367.381,3233.275,22878.334
62924,6001.781,3320.105,24121.374
2097,5057.619,3272.12,23426.734
14682,5423.219,3170.209,21989.012
56631,6123.8,3447.608,26006.499
41949,6032.4,2915.203,18596.701
67118,5910.381,3405.564,25376.753
6292,5514.619,2921.144,18673.934
94385,6215.2,3213.167,22594.08
29364,5910.381,3110.799,21172.353
2097,5666.8,3719.523,30271.68
125847,5818.981,2729.204,16297.534
29364,5971.619,3494.222,26717.134
14682,6275.981,3501.991,26839.153
48241,5453.381,3019.856,19953.534
31462,6275.981,3638.634,28971.972
52436,6184.581,3278.061,23512.193
8390,5636.181,3247.442,23073.473
425782,6824.381,3051.846,20380.372
6292,5301.2,3178.435,22106.461
27267,5941,3345.697,24495.2
12585,5514.619,3051.846,20380.372
79703,6489.4,3388.198,25116.72
77606,6154.419,3112.17,21196.574
102775,6520.019,3190.317,22269.153
130042,6001.781,2855.793,17845.393
44046,6732.981,3360.321,24706.334
8390,5087.781,2918.402,18637.374
73411,6123.8,3439.382,25884.48
20975,5149.019,3110.799,21172.353
411100,7464.181,2912.918,18564.254
310423,7189.981,3150.558,21720.753
50339,6337.219,3209.511,22537.412
102775,6550.181,3340.213,24413.854
25169,5880.219,3261.152,23268.612
25169,5758.2,3374.031,24909.699
73411,6489.4,3444.866,25969.939
6292,5027,3148.73,21692.419
29364,5331.819,3061.9,20514.273
41949,6001.781,2899.208,18393.793
113262,6885.619,3124.052,21355.153
20975,5849.6,3388.198,25116.72
23072,5849.6,3614.413,28589.92
12585,5818.981,3608.015,28484.353
46144,5910.381,3417.903,25559.553
8390,4813.581,2546.404,14189.393
50339,5666.8,2710.467,16074.061
153114,6306.6,3350.724,24568.32
25169,5666.8,3116.74,21253.699
346079,6824.381,3276.233,23487.972
8390,5575.4,3287.658,23654.32
29364,6123.8,3307.309,23934.461
25169,5788.819,3289.943,23682.654
33559,5697.419,3129.993,21440.612
20975,5149.019,3263.437,23305.172
12585,5941,3366.719,24800.019
10487,5179.181,2844.825,17711.492
56631,5849.6,2737.887,16403.101
293643,6398,3113.084,21204.8
52436,5941,2856.25,17853.619
90190,6063.019,3097.089,20989.553
67118,6855,3586.993,28151.2
25169,5301.2,2736.059,16378.88
10487,5606.019,3389.112,25133.172
33559,6215.2,3427.043,25701.68
75508,6063.019,3272.12,23426.734
48241,6001.781,3282.174,23572.974
174088,6611.419,3320.105,24121.374
23072,5240.419,2975.07,19368.574
4195,5514.619,3454.006,26107.953
33559,5880.219,3209.511,22537.412
8390,5880.219,3551.347,27594.574
62924,6367.381,3203.113,22451.953
41949,6154.419,3094.347,20952.993
10487,5514.619,3137.305,21537.953
327202,7098.581,2801.41,17174.974
151016,6184.581,3294.97,23755.774
92288,6123.8,3243.329,23020.461
245402,6732.981,3203.113,22451.953
23072,6398,3504.276,26871.6
35657,5788.819,3251.555,23134.254
2097,6123.8,3723.179,30332.461
304130,6946.4,2896.009,18353.12
39852,5484,2514.414,13832.019
35657,5971.619,3259.324,23243.934
140529,6001.781,3143.703,21623.412
119555,6702.819,3281.26,23561.092
29364,5392.6,2962.731,19206.339
29364,5392.6,2813.292,17317.101
2097,6367.381,3854.338,32505.953
65021,5941,3366.719,24800.019
16780,6215.2,3597.504,28321.661
6292,5758.2,3200.371,22411.28
31462,5697.419,3394.596,25218.174
69216,5971.619,2911.547,18552.372
142627,6337.219,3349.353,24548.212
306228,6977.019,2804.609,17211.534
8390,5544.781,3252.469,23146.593
4195,5606.019,3557.288,27692.372
44046,6458.781,3217.737,22658.974
388028,7129.2,3169.752,21984.899
4195,6032.4,3776.648,31209.901
48241,5575.4,3153.757,21765.539
27267,5941,3379.058,24982.819
100678,6855,3341.584,24434.419
4195,5270.581,3134.563,21501.393
2097,4966.219,3574.654,27960.174
8390,5606.019,3380.886,25011.153
2097,5240.419,3415.161,25522.993
18877,5727.581,3230.99,22841.774
6292,5697.419,3021.684,19978.212
81801,5880.219,2826.545,17479.793
37754,5941,3209.968,22545.181
71313,5971.619,3339.299,24401.972
71313,5514.619,2843.911,17699.153
58729,7007.181,3438.925,25876.254
8390,5818.981,3588.821,28179.534
23072,5849.6,3149.644,21704.301
10487,5179.181,3234.189,22890.673
2097,4478.6,2752.968,16585.901
73411,6428.619,3553.632,27631.134
83898,6275.981,3065.556,20563.172
50339,6398,3353.923,24617.219
2097,6032.4,3505.19,26883.939
192965,6946.4,3457.205,26152.739
23072,5149.019,2814.663,17333.553
159406,6580.8,3034.937,20156.899
117457,6184.581,3121.31,21318.593
25169,5910.381,3280.346,23548.753
88093,6184.581,3290.857,23694.993
180381,6306.6,2896.009,18353.12
8390,5270.581,3365.805,24791.793
6292,4904.981,3172.494,22025.572
157309,6855,3201.285,22423.619
46144,6123.8,3495.593,26737.699
27267,5484,2870.874,18036.419
8390,5270.581,3243.786,23024.574
41949,6154.419,3129.993,21440.612
20975,5423.219,3496.05,26741.812
69216,6306.6,3109.428,21155.901
18877,6458.781,3303.196,23877.793
127944,6641.581,3071.954,20648.174
37754,6428.619,3145.988,21659.972
71313,6154.419,3374.031,24913.812
2097,5941,3617.612,28638.819
62924,5544.781,2870.417,18028.193
155211,6946.4,2943.994,18962.301
35657,6275.981,3254.754,23183.153
123750,5971.619,3181.177,22147.134
67118,5423.219,2951.763,19064.212
123750,5971.619,3318.277,24097.153
237012,6398,2994.264,19620.381
127944,6732.981,3229.162,22817.553
10487,5666.8,3390.483,25153.28
8390,5301.2,3348.896,24544.099
35657,6337.219,3390.483,25157.393
446757,7068.419,2889.611,18271.774
20975,6123.8,3471.372,26372.099
2097,4722.181,3199.914,22403.054
2097,5849.6,3690.732,29808.739
4195,5514.619,3588.821,28179.534
16780,5423.219,3098.917,21013.774
88093,6215.2,3455.377,26128.061
2097,4600.619,3168.381,21964.334
46144,5697.419,3139.133,21562.174
6292,5423.219,3174.322,22049.793
4195,6032.4,3457.205,26152.739
60826,5727.581,2923.429,18698.612
81801,6520.019,3364.434,24767.572
37754,5666.8,2974.613,19364.461
130042,6611.419,3311.879,23999.812
2097,5666.8,3771.621,31124.899
18877,6123.8,3357.579,24665.661
27267,6184.581,3539.465,27411.774
293643,6732.981,3246.528,23061.134
71313,6520.019,3393.225,25193.953
27267,5941,3333.358,24312.4
65021,6550.181,3518.9,27095.073
52436,6184.581,3103.487,21075.012
8390,5575.4,3358.95,24690.339
10487,5697.419,3299.083,23817.012
241207,6063.019,3087.949,20867.534
29364,5484,3049.561,20351.581
2097,4996.381,3425.672,25681.572
117457,6794.219,3411.048,25462.212
2097,5423.219,3715.867,30215.012
8390,5118.4,3104.858,21095.12
4195,5849.6,3750.599,30783.52
2097,5392.6,3473.2,26396.32
23072,5423.219,3121.31,21318.593
27267,5575.4,3416.532,25543.101
2097,5484,3304.11,23886.019
2097,4509.219,2946.736,19002.974
71313,5697.419,2932.569,18820.174
6292,5179.181,3273.034,23439.073
18877,5270.581,2885.041,18210.993
182478,6520.019,3092.519,20928.772
69216,6520.019,2897.38,18369.572
71313,5788.819,3195.344,22342.273
157309,6367.381,2868.589,18003.972
25169,6215.2,3281.717,23568.861
153114,6184.581,3282.174,23572.974
18877,6123.8,3151.929,21740.861
2097,4844.2,3264.808,23325.28
37754,5666.8,2865.39,17963.299
6292,5606.019,3433.898,25803.134
6292,6063.019,3634.978,28910.734
31462,5758.2,3624.467,28748.499
106970,6824.381,3276.233,23487.972
44046,6001.781,3049.104,20343.812
29364,5453.381,3010.716,19831.972
56631,5788.819,3016.2,19905.092
148919,5941,2700.87,15964.381
41949,5727.581,2865.39,17967.412
6292,5240.419,3112.17,21196.574
352372,7220.6,3270.749,23410.739
14682,5575.4,2886.412,18231.101
12585,5758.2,3053.217,20400.48
142627,5818.981,3024.426,20014.772
29364,5971.619,3211.796,22573.972
83898,6154.419,3026.254,20038.993
18877,6275.981,3389.112,25133.172
79703,6306.6,3363.063,24751.12
287351,6520.019,2887.783,18247.553
25169,5788.819,3160.155,21854.654
18877,5392.6,2788.157,17012.739
27267,5697.419,3471.829,26376.212
457244,7312,2985.124,19498.819
8390,6063.019,3145.988,21659.972
8390,5331.819,3191.231,22281.492
85995,5818.981,2982.839,19466.372
2097,5270.581,3613.499,28569.812
37754,6550.181,3426.586,25693.454
121652,6915.781,3357.579,24669.774
146822,6885.619,3172.494,22025.572
20975,5971.619,3611.671,28545.134
104873,6184.581,3523.47,27168.193
130042,6245.819,2997.463,19661.054
90190,6550.181,3446.694,25998.273
2097,5575.4,3671.995,29503.92
16780,6398,3308.223,23946.8
2097,5087.781,3415.161,25522.993
33559,6337.219,3252.469,23146.593
253791,6123.8,2894.181,18328.899
226525,6702.819,2615.411,14969.492
62924,6702.819,3450.807,26059.054
44046,5818.981,2882.756,18186.772
33559,6001.781,3415.161,25522.993
323007,6885.619,2804.609,17211.534
157309,6702.819,3142.789,21611.073
10487,5880.219,3644.118,29056.974
6292,5758.2,3685.705,29723.28
8390,6458.781,3624.924,28752.612
144724,6580.8,3415.161,25518.88
71313,6123.8,3307.309,23934.461
27267,6063.019,3525.755,27204.753
6292,5758.2,3531.239,27286.099
207648,6641.581,2908.805,18515.812
4195,5118.4,3127.251,21399.939
119555,6520.019,3301.825,23853.572
8390,6306.6,3595.219,28285.101
27267,5240.419,2937.596,18881.412
25169,5636.181,3102.573,21062.673
41949,6184.581,3053.674,20404.593
60826,6184.581,3252.469,23146.593
130042,6458.781,3030.824,20099.774
104873,6489.4,3544.492,27493.12
10487,5818.981,3615.784,28606.372
140529,6093.181,3204.027,22464.292
10487,5270.581,3353.466,24608.993
56631,6001.781,3261.152,23268.612
6292,5697.419,3353.466,24608.993
2097,5361.981,3537.637,27387.553
224427,6367.381,2718.693,16175.972
60826,5758.2,2960.903,19181.661
10487,5361.981,3510.217,26961.172
304130,6732.981,2804.609,17211.534
92288,6367.381,3498.335,26778.372
96483,6428.619,3065.556,20563.172
27267,5544.781,3337.014,24365.412
8390,5575.4,3153.757,21765.539
18877,5849.6,2901.036,18413.901
2097,5027,3712.668,30162
8390,6245.819,3514.787,27034.292
2097,4783.419,3021.684,19978.212
109067,6702.819,2959.989,19173.892
2097,5788.819,3822.348,31969.892
77606,6063.019,3001.119,19709.953
37754,5453.381,2794.555,17089.972
27267,5423.219,2899.208,18393.793
8390,5880.219,3382.714,25035.374
33559,6672.2,3515.244,27042.061
6292,5758.2,3632.236,28870.061
46144,5788.819,3151.472,21733.092
12585,5910.381,3343.412,24462.753
25169,5453.381,3019.856,19953.534
146822,6458.781,3049.104,20343.812
4195,5361.981,3284.916,23609.534
4195,5514.619,3417.903,25559.553
10487,5880.219,3708.555,30092.993
8390,5788.819,3361.235,24718.673
10487,5423.219,3566.885,27838.612
12585,6093.181,3483.254,26546.673
4195,5818.981,3372.66,24889.134
29364,5697.419,3121.31,21318.593
4195,5849.6,3690.732,29808.739
459342,7281.381,2839.341,17638.372
140529,6337.219,3222.307,22720.212
27267,5818.981,3097.089,20989.553
58729,5606.019,3172.494,22025.572
127944,6306.6,3109.428,21155.901
20975,5818.981,3710.84,30129.553
2097,5179.181,3422.473,25632.673
2097,5240.419,3256.582,23207.374
262181,7037.8,2903.778,18450.461
474024,7281.381,2471.913,13372.734
113262,6580.8,2850.766,17780.499
20975,6123.8,3353.466,24604.88
14682,5818.981,3229.162,22817.553
10487,5697.419,3601.617,28387.012
6292,5910.381,3592.477,28240.772
16780,5941,3468.173,26323.2
136334,6337.219,2932.569,18820.174
432075,7037.8,2997.92,19669.28
41949,6032.4,3091.605,20912.32
41949,5971.619,3010.716,19831.972
4195,5453.381,3246.528,23061.134
50339,6063.019,3401.451,25315.972
192965,6763.6,3521.185,27127.52
2097,5240.419,3415.161,25522.993
10487,5758.2,3700.786,29966.861
48241,6337.219,3507.932,26924.612
151016,6154.419,3161.069,21866.993
6292,5818.981,3314.164,24036.372
10487,5301.2,3226.42,22776.88
92288,6154.419,3071.954,20648.174
12585,5941,3452.178,26079.619
331397,6885.619,3506.104,26899.934
8390,4722.181,2854.879,17833.054
18877,6520.019,3272.12,23426.734
35657,5484,3008.431,19803.181
10487,5666.8,3632.236,28870.061
4195,5453.381,3263.437,23305.172
60826,6306.6,3358.95,24690.339
125847,6885.619,3335.186,24340.734
52436,6672.2,3422.93,25640.899
33559,5697.419,3129.993,21440.612
337689,6672.2,3007.517,19791.299
2097,5209.8,3311.422,23995.699
20975,5666.8,3277.604,23508.08
1042433,7403.4,2742.914,16464.339
6292,5209.8,3320.105,24117.261
50339,6763.6,3350.724,24568.32
35657,5544.781,3071.954,20648.174
409003,6489.4,2634.148,15184.739
46144,5697.419,3222.307,22720.212
25169,5575.4,3202.199,22435.501
27267,6154.419,3483.711,26559.012
71313,6245.819,3438.925,25876.254
2097,5118.4,3279.432,23532.301
65021,6093.181,3356.665,24657.892
119555,6001.781,2880.014,18150.212
2097,5423.219,3235.103,22903.012
6292,5484,3058.701,20473.6
33559,5666.8,3107.6,21131.68
37754,5697.419,2965.93,19247.012
39852,6702.819,3459.033,26181.073
142627,6732.981,3276.233,23487.972
39852,6032.4,3064.185,20546.72
77606,6641.581,3369.918,24852.574
10487,5636.181,3597.047,28313.892
6292,5818.981,3470.458,26351.534
2097,5270.581,3511.588,26985.393
10487,5849.6,3652.801,29199.101
102775,6275.981,3199,22391.172
453049,7281.381,2973.242,19344.353
12585,6154.419,3378.144,24974.593
180381,6337.219,2946.736,19002.974
224427,6520.019,2672.536,15627.572
115360,6123.8,3103.03,21070.899
2097,5057.619,3233.275,22878.334
249597,6489.4,3153.757,21765.539
6292,6001.781,3574.654,27960.174
2097,4813.581,3178.892,22110.574
58729,6123.8,3298.626,23812.899
69216,6184.581,2761.651,16687.812
33559,6458.781,3590.192,28204.212
111165,6367.381,2964.102,19222.334
35657,6154.419,3515.701,27046.174
85995,6154.419,3411.048,25462.212
41949,6458.781,3143.703,21623.412
35657,5484,3040.421,20230.019
8390,5514.619,3356.208,24645.553
115360,6458.781,3222.307,22720.212
4195,5606.019,3401.451,25315.972
2097,6215.2,3800.869,31612.061
25169,5971.619,3293.142,23731.553
2097,5179.181,3418.36,25571.892
16780,5544.781,3353.466,24608.993
2097,4966.219,3390.483,25157.393
18877,5270.581,2766.678,16748.593
4195,5057.619,2921.144,18673.934
8390,5544.781,3337.014,24365.412
2097,4692.019,3216.366,22634.753
29364,5697.419,3174.322,22049.793
50339,6763.6,3501.077,26822.701
37754,5636.181,3002.033,19722.292
18877,5849.6,3122.681,21338.701
79703,6398,3337.471,24373.181
203453,6611.419,3081.094,20770.193
8390,5240.419,3269.378,23390.174
31462,5697.419,3386.827,25096.612
14682,6063.019,3318.277,24097.153
56631,5849.6,2901.036,18413.901
23072,5910.381,3233.275,22878.334
2097,5666.8,3451.264,26067.28
14682,5910.381,3190.317,22269.153
6292,5331.819,3394.139,25206.292
81801,6611.419,3499.706,26802.593
211842,6794.219,3369.918,24852.574
94385,6154.419,3017.114,19916.974
159406,6337.219,2811.464,17296.993
6292,5453.381,3280.346,23548.753
81801,6367.381,3065.556,20563.172
2097,5514.619,3433.898,25803.134
27267,5270.581,2700.413,15956.612
4195,5118.4,3091.605,20912.32
174088,6063.019,3155.128,21781.534
6292,5849.6,3528.954,27249.539
262181,6458.781,2546.404,14189.393
60826,5971.619,3070.126,20623.953
14682,5392.6,2757.995,16647.139
423685,7068.419,2984.667,19490.593
6292,5453.381,3310.051,23975.134
94385,5727.581,2637.804,15225.412
16780,6215.2,3378.144,24970.48
102775,6184.581,2989.237,19551.374
67118,5818.981,3124.052,21355.153
4195,4874.819,3080.18,20757.854
2097,4935.6,3149.644,21704.301
35657,6458.781,3374.031,24913.812
31462,5941,3444.409,25957.6
6292,5209.8,3187.118,22228.48
18877,5880.219,2918.402,18637.374
16780,5880.219,3247.899,23085.812
29364,5484,3379.058,24982.819
111165,6184.581,2786.786,16992.174
67118,6063.019,3393.225,25193.953
2097,5697.419,3636.349,28935.412
90190,6489.4,3270.749,23410.739
71313,5910.381,3301.825,23853.572
35657,6732.981,3569.17,27875.172
33559,5606.019,3284.916,23609.534
25169,5880.219,3108.057,21135.793
8390,5484,3299.54,23824.781
2097,4752.8,3080.637,20766.08
247499,6672.2,3243.329,23020.461
213940,6763.6,2962.731,19206.339
23072,5697.419,3178.892,22110.574
14682,5361.981,3033.566,20136.334
69216,6093.181,3164.725,21915.892
10487,5758.2,3277.604,23508.08
136334,6306.6,2929.37,18779.501
39852,5514.619,2839.341,17638.372
2097,5758.2,3581.966,28078.08
52436,5697.419,3156.956,21806.212
69216,6489.4,3257.953,23227.939
6292,5453.381,3194.43,22329.934
18877,5666.8,2845.739,17719.261
14682,5636.181,3138.219,21550.292
8390,5910.381,3380.886,25011.153
16780,5818.981,3339.299,24401.972
151016,6184.581,3230.99,22841.774
2097,5270.581,3394.596,25218.174
161504,6885.619,2964.102,19222.334
109067,5941,2875.901,18097.2
228622,6428.619,3339.299,24401.972
2097,4539.381,2779.474,16907.172
180381,6398,3013.001,19864.419
2097,5636.181,3851.139,32457.054
23072,5697.419,3337.014,24365.412
18877,6245.819,3361.235,24718.673
6292,6063.019,3541.75,27448.334
20975,6032.4,3416.532,25543.101
33559,6001.781,3290.857,23694.993
83898,5910.381,2789.528,17028.734
67118,6337.219,3439.839,25888.593
65021,5453.381,3159.241,21842.772
10487,5361.981,3128.622,21415.934
4195,6458.781,3804.982,31677.412
4195,6093.181,3737.803,30568.273
2097,5453.381,3376.773,24950.372
75508,6732.981,3498.335,26778.372
385931,7098.581,3200.371,22415.393
25169,5818.981,3318.277,24097.153
25169,6123.8,3451.264,26067.28
52436,6337.219,3094.347,20952.993
98580,6063.019,2982.839,19466.372
8390,5880.219,3209.511,22537.412
2097,5727.581,3790.358,31433.374
29364,5849.6,3197.629,22374.72
29364,5514.619,3137.305,21537.953
90190,5971.619,3065.556,20563.172
2097,5910.381,4034.396,35613.553
31462,5818.981,3576.939,27996.734
16780,6398,3500.163,26810.819
10487,5149.019,3284.916,23609.534
138432,6063.019,2858.535,17881.953
92288,5636.181,2854.879,17833.054
2097,5027,3031.281,20108
14682,5788.819,3208.597,22525.073
394321,6824.381,3172.494,22025.572
79703,6215.2,3209.054,22533.299
25169,6215.2,3369.918,24848.461
23072,5697.419,3523.47,27168.193
16780,5666.8,3080.637,20766.08
10487,5331.819,3348.439,24535.873
106970,6489.4,3210.882,22557.52
37754,6428.619,3322.847,24157.934
230720,6337.219,3243.786,23024.574
2097,5209.8,3586.079,28138.861
